Company Name,HeadQuarter,Sector,Amount($),Stage,Year Funded
Udayy,Gurgaon,Education,2500000.0,Seed Stage ,2021
Lohum,Noida,Transport,7000000.0,Later Stage ,2021
Darwinbox,Hyderabad,Human Resources,15000000.0,Later Stage ,2021
DeHaat,Patna,Technology,30000000.0,Series Stage ,2021
Samunnati,Chennai,Technology,10000000.0,Debt Stage ,2021
Biconomy,New Delhi,Technology,1500000.0,Seed Stage ,2021
True Elements,Pune,Agriculture,1000000.0,Later Stage ,2021
Nao Spirits & Beverages Pvt Ltd,New Delhi,Religious,2000000.0,Series Stage ,2021
PurpleTutor,Mumbai,Education,300000.0,Seed Stage ,2021
Karkhana.io,Mumbai,Industrial,1500000.0,Seed Stage ,2021
SSA Finserv,Mumbai,Finance,3000000.0,Later Stage ,2021
CoinSwitch Kuber,Bangalore,Finance,15000000.0,Series Stage ,2021
Paperfly,Bangalore,E-Commerce,11000000.0,Later Stage ,2021
Infra.Market,Thane,E-Commerce,6000000.0,Debt Stage ,2021
ReadyAssist,Bangalore,Transport,1000000.0,Seed Stage ,2021
Chalo,Mumbai,Technology,7000000.0,Later Stage ,2021
Udaan,Bangalore,E-Commerce,280000000.0,Later Stage ,2021
Unacademy,Bangalore,Education,50000000.0,Later Stage ,2021
Ergos,Samsitpur,Technology,3000000.0,Series Stage ,2021
Bolkar,Bangalore,Marketing,3500000.0,Later Stage ,2021
Wright Research,Mumbai,Business Services,3500000.0,Others Stage ,2021
Knocksense,Lucknow,Entertainment,200000.0,Later Stage ,2021
Pariksha,Pune,Education,1800000.0,Later Stage ,2021
Toothsi,Mumbai,Healthcare,5000000.0,Series Stage ,2021
Jumbotail,Bangalore,Agriculture,14300000.0,Series Stage ,2021
Phi Commerce,Pune,Finance,4000000.0,Series Stage ,2021
Zupee,Gurgaon,Religious,10000000.0,Later Stage ,2021
Oneiric Gaming,Chandigarh,Religious,3500000.0,Later Stage ,2021
Finsall,Bangalore,Technology,300000.0,Seed Stage ,2021
Legalwiz.in,Ahmedabad,Justice,500000.0,Later Stage ,2021
Practically,Telangana,Education,4000000.0,Pre Series Stage ,2021
Cred,Bangalore,Finance,81000000.0,Series Stage ,2021
Devic Earth,Bangalore,Consumer Services,1000000.0,Later Stage ,2021
Zerone,Gurgaon,Finance,1300000.0,Pre Series Stage ,2021
boAt,Mumbai,Consumer Services,100000000.0,Others Stage ,2021
Pocket Aces,Mumbai,Entertainment,2000000.0,Later Stage ,2021
Kyt,Bangalore,Education,5000000.0,Series Stage ,2021
iMumz,Bangalore,Healthcare,300000.0,Later Stage ,2021
BharatPe,New Delhi,Finance,8200000.0,Debt Stage ,2021
CropIn,Bangalore,Technology,20000000.0,Series Stage ,2021
Vanity Wagon,Haryana,Consumer Services,200000.0,Seed Stage ,2021
Oyo,Gurgaon,Technology,7000000.0,Series Stage ,2021
Agri10x,Pune,Technology,3500000.0,Seed Stage ,2021
BlackSoil,Mumbai,Finance,4000000.0,Later Stage ,2021
HobSpace,Mumbai,Education,100000.0,Pre Series Stage ,2021
DcodeAI,New Delhi,Education,500000.0,Later Stage ,2021
Biocon Biologics,Bangalore,Technology,70000000.0,Later Stage ,2021
KiranaKart,Mumbai,E-Commerce,720000.0,Others Stage ,2021
Meddo,Gurgaon,Healthcare,3000000.0,Pre Series Stage ,2021
SP Robotic Works,Chennai,Education,3000000.0,Series Stage ,2021
3SC,Gurugram,Transport,15000000.0,Series Stage ,2021
Chai Waale,Chennai,Agriculture,600000.0,Later Stage ,2021
Minimalist,Jaipur,Consumer Services,10000000.0,Series Stage ,2021
Biconomy,New Delhi,Technology,9000000.0,Later Stage ,2021
Fixcraft,Gurugram,Transport,1000000.0,Pre Series Stage ,2021
Slice,Bangalore,Religious,10000000.0,Later Stage ,2021
90+ My Tuition App,Bangalore,Education,5000000.0,Series Stage ,2021
Wasabi,Bangalore,Business Services,1800000.0,Seed Stage ,2021
Strata,Bangalore,Transport,6000000.0,Series Stage ,2021
Ourbetterplanet,Bangalore,E-Commerce,300000.0,Seed Stage ,2021
Murf.ai,Bangalore,Technology,1500000.0,Seed Stage ,2021
JetSynthesys,Pune,Entertainment,2000000.0,Later Stage ,2021
MYFITNESS,Silvassa,Technology,1000000.0,Seed Stage ,2021
I am Love,Mumbai,Healthcare,4000000.0,Seed Stage ,2021
MyGlamm,Mumbai,E-Commerce,40000000.0,Later Stage ,2021
Gumlet,Bangalore,Technology,1600000.0,Later Stage ,2021
Eloelo,Bangalore,Religious,2000000.0,Pre Series Stage ,2021
Edukemy,Noida,Education,2000000.0,Pre Series Stage ,2021
Zingbus,Gurugram,Transport,5000000.0,Pre Series Stage ,2021
NewsReach,Ahmedabad,Entertainment,300000.0,Seed Stage ,2021
Pencilton,Hyderabad,Finance,330000.0,Others Stage ,2021
Bandhoo,Gurugram,Technology,1000000.0,Later Stage ,2021
ixigo,Gurugram,Technology,53000000.0,Later Stage ,2021
The Whole Truth,Mumbai,Agriculture,6000000.0,Series Stage ,2021
Insane AI,Bangalore,Technology,800000.0,Seed Stage ,2021
Learn4o Technology,Jaipur,Education,3500000.0,Seed Stage ,2021
Droom,Gurugram,Transport,200000000.0,Later Stage ,2021
Skymet,Noida,Transport,1000000.0,Later Stage ,2021
Go Swift,Bangalore,Consumer Services,2000000.0,Pre Series Stage ,2021
Mamaearth,Gurugram,Healthcare,50000000.0,Later Stage ,2021
G.O.A.T,Bangalore,E-Commerce,36000000.0,Series Stage ,2021
Keeros,Lucknow,Agriculture,3500000.0,Pre Series Stage ,2021
ReDesyn,Mumbai,Consumer Services,300000.0,Pre Series Stage ,2021
Inspacco,Pune,Technology,200000.0,Later Stage ,2021
Knorish,Gurugram,Education,1000000.0,Pre Series Stage ,2021
Dozee,Bangalore,Healthcare,5000000.0,Series Stage ,2021
BlackBuck,Bangalore,Transport,67000000.0,Series Stage ,2021
Mailmodo,Bangalore,Marketing,2000000.0,Seed Stage ,2021
SuperBeings,Bangalore,Technology,3500000.0,Seed Stage ,2021
NirogStreet,New Delhi,Healthcare,2500000.0,Series Stage ,2021
Hyreo,Thiruvananthapuram,Human Resources,3500000.0,Pre Series Stage ,2021
GODI Energy,Hyderabad,Transport,3500000.0,Later Stage ,2021
Even,Bangalore,Healthcare,5000000.0,Seed Stage ,2021
Captain Fresh,Bangalore,Transport,12000000.0,Series Stage ,2021
Otipy,Gurugram,Agriculture,10200000.0,Series Stage ,2021
Lenskart,Faridabad,Consumer Services,220000000.0,Later Stage ,2021
Eka.care,Bangalore,Healthcare,4500000.0,Later Stage ,2021
Braingroom,Chennai,Education,200000.0,Later Stage ,2021
Edvizo,Bangalore,Consumer Services,1000000.0,Pre Series Stage ,2021
Credenc,New Delhi,Finance,25000000.0,Later Stage ,2021
GlobalBees,New Delhi,E-Commerce,150000000.0,Series Stage ,2021
Spinny,Gurugram,Transport,108000000.0,Series Stage ,2021
Mynvax,Bangalore,Technology,4000000.0,Series Stage ,2021
RiseBird,Pune,Human Resources,500000.0,Later Stage ,2021
Uvi Health,Bangalore,Healthcare,330000.0,Others Stage ,2021
Vegrow,Bangalore,Agriculture,13000000.0,Later Stage ,2021
Automovill,Bangalore,Transport,500000.0,Later Stage ,2021
NFTically,Gurugram,E-Commerce,3500000.0,Seed Stage ,2021
HealthifyMe,Bangalore,Healthcare,75000000.0,Series Stage ,2021
GalaxyCard,Gurugram,Finance,450000.0,Later Stage ,2021
Bella Vita Organic,Gurugram,Healthcare,10000000.0,Later Stage ,2021
SmartCoin,Bangalore,Finance,10000000.0,Later Stage ,2021
CareerNinja,Mumbai,Education,3500000.0,Seed Stage ,2021
MYSUN,New Delhi,Consumer Services,2000000.0,Later Stage ,2021
Sea6 Energy,Bangalore,Technology,9000000.0,Series Stage ,2021
Beco,Mumbai,Consumer Services,500000.0,Seed Stage ,2021
OneCode,Bangalore,Religious,5000000.0,Later Stage ,2021
MedPay,Bangalore,Technology,1200000.0,Seed Stage ,2021
Inshorts,Noida,Religious,60000000.0,Later Stage ,2021
Digantara,Bangalore,Technology,2500000.0,Seed Stage ,2021
Aqgromalin,Chennai,Technology,700000.0,Seed Stage ,2021
Square Yards,Gurugram,Transport,25000000.0,Later Stage ,2021
OYO,Gurugram,Technology,660000000.0,Later Stage ,2021
Slang Labs,Bangalore,Technology,3500000.0,Later Stage ,2021
NirogGyan,Gurugram,Healthcare,3500000.0,Seed Stage ,2021
Ola Electric,Bangalore,Transport,100000000.0,Debt Stage ,2021
Bikry app,Noida,Marketing,1300000.0,Later Stage ,2021
Oliveboard,Bangalore,Education,3000000.0,Later Stage ,2021
Little Leap,New Delhi,Education,300000.0,Later Stage ,2021
Trell,Bangalore,Marketing,45000000.0,Series Stage ,2021
Kredent,Kolkata,Education,1000000.0,Later Stage ,2021
EasyAspataal,Mumbai,Healthcare,500000.0,Seed Stage ,2021
SMOOR,Bangalore,Agriculture,3500000.0,Later Stage ,2021
Pankhuri,Bangalore,Marketing,3200000.0,Later Stage ,2021
Arcana,Bangalore,Technology,370000.0,Seed Stage ,2021
AdmitKard,Noida,Education,3500000.0,Later Stage ,2021
UrbanKisaan,Hyderabad,Agriculture,3500000.0,Later Stage ,2021
Aquaconnect,Chennai,Agriculture,4000000.0,Pre Series Stage ,2021
Vah Vah!,Bangalore,Education,1800000.0,Later Stage ,2021
LetsDressUp,Gurugram,Consumer Services,300000.0,Pre Series Stage ,2021
Sapio Analytics,Mumbai,Technology,150000.0,Later Stage ,2021
BHyve,Mumbai,Human Resources,300000.0,Later Stage ,2021
Indi Energy,Roorkee,Consumer Services,3500000.0,Seed Stage ,2021
The Ayurveda Co,Gurugram,Consumer Services,3500000.0,Later Stage ,2021
Pratilipi,Bangalore,Marketing,48000000.0,Later Stage ,2021
Ati Motors,Bangalore,Transport,35000000.0,Pre Series Stage ,2021
peAR,Mumbai,Technology,300000.0,Pre Series Stage ,2021
Gourmet Garden,Bangalore,Agriculture,3000000.0,Later Stage ,2021
The Sleep Company,Mumbai,Consumer Services,1000000.0,Pre Series Stage ,2021
TyrePlex,New Delhi,E-Commerce,3500000.0,Seed Stage ,2021
ION Energy,Mumbai,Transport,3600000.0,Pre Series Stage ,2021
Digit Insurance,Bangalore,Technology,200000000.0,Later Stage ,2021
FRAAZO,Mumbai,Agriculture,11000000.0,Series Stage ,2021
Licious,Bangalore,Agriculture,192000000.0,Series Stage ,2021
WinZO,New Delhi,Religious,65000000.0,Series Stage ,2021
Furlenco,Bangalore,Consumer Services,100000000.0,Later Stage ,2021
Skylark Drones,Bangalore,Industrial,3000000.0,Pre Series Stage ,2021
Leegality,Gurugram,Technology,3500000.0,Pre Series Stage ,2021
Arcatron Mobility,Pune,Healthcare,3500000.0,Later Stage ,2021
TWID,Bangalore,Finance,2500000.0,Later Stage ,2021
PeakPerformer,Bangalore,Education,3500000.0,Pre Seed Stage ,2021
MyMobiForce,Noida,Religious,1400000.0,Pre Series Stage ,2021
Pine Labs,Noida,Technology,600000.0,Later Stage ,2021
Genworks Health,Bangalore,Healthcare,2000000.0,Later Stage ,2021
Pocketly,Bangalore,Finance,3500000.0,Later Stage ,2021
Neverinstall,Bangalore,Technology,370000.0,Seed Stage ,2021
CoRover,Bangalore,Technology,3500000.0,Later Stage ,2021
BeatO,New Delhi,Healthcare,5000000.0,Pre Series Stage ,2021
Earth Rhythm,Gurugram,Consumer Services,1200000.0,Seed Stage ,2021
Fountain9,Mumbai,Technology,1900000.0,Seed Stage ,2021
Rockclimber,Bangalore,Agriculture,1000000.0,Later Stage ,2021
SpEd@home,Mumbai,Education,300000.0,Later Stage ,2021
CanPe,Bangalore,Technology,3500000.0,Seed Stage ,2021
Green Soul,Ambernath,Consumer Services,200000.0,Later Stage ,2021
Shiprocket,New Delhi,Transport,41000000.0,Series Stage ,2021
DealShare,Bangalore,Religious,144000000.0,Later Stage ,2021
Teachmint,Bangalore,Education,20000000.0,Pre Series Stage ,2021
Vahak,Bangalore,Transport,5000000.0,Pre Series Stage ,2021
goSTOPS,New Delhi,Technology,1000000.0,Pre Series Stage ,2021
Codedamn,New Delhi,Technology,3500000.0,Others Stage ,2021
Biocraft Innovation Technology,Noida,Consumer Services,3500000.0,Others Stage ,2021
Powerplay,Bangalore,Religious,5200000.0,Later Stage ,2021
Accio Robotics,Bangalore,Technology,3500000.0,Later Stage ,2021
Delhivery,Gurugram,Transport,270000000.0,Series Stage ,2021
Avishkaar,New Delhi,Education,600000.0,Pre Series Stage ,2021
Jobsgaar,New Delhi,Business Services,140000.0,Seed Stage ,2021
Almo,Gurugram,E-Commerce,3500000.0,Seed Stage ,2021
Breathe Well-being,New Delhi,Healthcare,1000000.0,Pre Series Stage ,2021
GalaxEye,Chennai,Technology,3500000.0,Others Stage ,2021
Good Health Clinic,Hyderabad,Healthcare,5000000.0,Later Stage ,2021
Urban Company,New Delhi,Consumer Services,250000000.0,Series Stage ,2021
MYBYK,Ahmedabad,Consumer Services,1000000.0,Pre Series Stage ,2021
Locus,Bangalore,Transport,50000000.0,Series Stage ,2021
Crejo.Fun,Bangalore,Education,3000000.0,Seed Stage ,2021
Bambinos,Bangalore,Education,500000.0,Seed Stage ,2021
KreditBee,Bangalore,Finance,8000000.0,Later Stage ,2021
Spardha,Pune,Education,400000.0,Pre Series Stage ,2021
Onelife Nutriscience,Mumbai,Healthcare,3500000.0,Later Stage ,2021
Flatheads,Bangalore,Consumer Services,3500000.0,Later Stage ,2021
Fable Fintech,Mumbai,Finance,3500000.0,Series Stage ,2021
Holisol,New Delhi,Transport,3000000.0,Later Stage ,2021
Now&Me,New Delhi,Healthcare,1000000.0,Later Stage ,2021
Fyllo,Bangalore,Technology,400000.0,Seed Stage ,2021
Cora Health,Bangalore,Healthcare,3500000.0,Later Stage ,2021
Blaer Motors,Chennai,Transport,300000.0,Later Stage ,2021
Swiflearn,Gurugram,Education,3000000.0,Pre Series Stage ,2021
Cashfree,Bangalore,Finance,3500000.0,Later Stage ,2021
QuickSell,Mumbai,E-Commerce,2000000.0,Pre Series Stage ,2021
Truemeds,Mumbai,Healthcare,5000000.0,Series Stage ,2021
Candes,New Delhi,E-Commerce,3000000.0,Later Stage ,2021
MediBuddy,Bangalore,Healthcare,3000000.0,Later Stage ,2021
F5,New Delhi,Agriculture,300000.0,Pre Series Stage ,2021
Capital Float,Bangalore,Finance,6000000.0,Later Stage ,2021
IntelleWings,Panchkula,Technology,100000.0,Seed Stage ,2021
Shyplite,New Delhi,Transport,1000000.0,Later Stage ,2021
Refyne,Bangalore,Finance,20000000.0,Series Stage ,2021
Greenjoules,Pune,Transport,4500000.0,Series Stage ,2021
MentorKart,New Delhi,Business Services,150000.0,Seed Stage ,2021
Leverage Edu,New Delhi,Education,2000000.0,Debt Stage ,2021
Kale Logistics,Thane,Transport,5000000.0,Series Stage ,2021
CustomerGlu,Bangalore,Business Services,320000.0,Later Stage ,2021
Cell Propulsion,Bangalore,Transport,2000000.0,Later Stage ,2021
Wellbeing Nutrition,Mumbai,Healthcare,3500000.0,Later Stage ,2021
Pee Safe,Gurugram,Healthcare,3000000.0,Pre Series Stage ,2021
Chqbook,New Delhi,Finance,1000000.0,Later Stage ,2021
SimpliContract,Bangalore,Religious,1800000.0,Seed Stage ,2021
Dropshop,Bangalore,Transport,1000000.0,Pre Series Stage ,2021
Jumbotail,Bangalore,E-Commerce,4000000.0,Debt Stage ,2021
BYJU'S,Bangalore,Education,350000000.0,Later Stage ,2021
Power Gummies,New Delhi,Technology,1000000.0,Later Stage ,2021
Convosight,New Delhi,Technology,9000000.0,Series Stage ,2021
Junio,New Delhi,Finance,600000.0,Seed Stage ,2021
Wherehouse.io,New Delhi,Transport,3500000.0,Seed Stage ,2021
Flexmoney,Mumbai,Finance,4800000.0,Series Stage ,2021
Fampay,Bangalore,Finance,38000000.0,Series Stage ,2021
Apna,Bangalore,Human Resources,70000000.0,Series Stage ,2021
XYXX Apparels,Surat,Consumer Services,4000000.0,Series Stage ,2021
WaterScience,Bangalore,E-Commerce,3500000.0,Later Stage ,2021
BrowserStack,Mumbai,Technology,200000000.0,Series Stage ,2021
Vital,New Delhi,Technology,3000000.0,Pre Series Stage ,2021
Juicy chemistry,Coimbatore,Healthcare,3500000.0,Later Stage ,2021
Samaaro,Bangalore,Technology,125000.0,Later Stage ,2021
Imagimake,Mumbai,Marketing,500000.0,Pre Series Stage ,2021
MSMEx,Andheri,Education,1000000.0,Pre Series Stage ,2021
RenewBuy,Gurugram,Technology,45000000.0,Series Stage ,2021
saarthi.ai,Bangalore,Technology,3500000.0,Seed Stage ,2021
Kutumb,Bangalore,Technology,26000000.0,Series Stage ,2021
Superplum,Noida,Technology,3800000.0,Pre Series Stage ,2021
Upside AI,Mumbai,Finance,1200000.0,Seed Stage ,2021
PazCare,Bangalore,Technology,3500000.0,Later Stage ,2021
Answer Genomics,Bangalore,Healthcare,3500000.0,Later Stage ,2021
Skillmatics,Mumbai,Education,6000000.0,Series Stage ,2021
Bimaplan,Bangalore,Technology,2500000.0,Pre Series Stage ,2021
Bueno Finance,Gurugram,Finance,3000000.0,Seed Stage ,2021
CityMall,Gurugram,E-Commerce,22000000.0,Series Stage ,2021
BYJU’S,Bangalore,Education,50000000.0,Later Stage ,2021
India Quotient,Mumbai,Technology,64000000.0,Later Stage ,2021
The Switch Fix,Gurugram,Healthcare,3500000.0,Seed Stage ,2021
Anvidha Technologies,Haryana,Technology,1500000.0,Seed Stage ,2021
DigiSparsh,Mumbai,Finance,3500000.0,Seed Stage ,2021
CoffeeMug.ai,New Delhi,Religious,620000.0,Others Stage ,2021
Pathfndr.io,Bangalore,Technology,3500000.0,Pre Series Stage ,2021
BigLeap,Hyderabad,Technology,600000.0,Later Stage ,2021
Kazam,Bangalore,Transport,900000.0,Seed Stage ,2021
MYRE Capital,Mumbai,Transport,6000000.0,Later Stage ,2021
BimaPe,Mumbai,Finance,500000.0,Others Stage ,2021
MicroDegree,Mangalore,Education,3500000.0,Later Stage ,2021
Saarthi Pedagogy,Ahmedabad,Education,1000000.0,Later Stage ,2021
Synapsica,New Delhi,Healthcare,4000000.0,Series Stage ,2021
Kwik Foods,Gurugram,Agriculture,3500000.0,Seed Stage ,2021
Plutomen,Ahmedabad,Technology,300000.0,Later Stage ,2021
GoMechanic,Gurugram,Transport,42000000.0,Series Stage ,2021
Grinntech,Chennai,Transport,2000000.0,Later Stage ,2021
Nobel Hygiene,Mumbai,Healthcare,60000000.0,Later Stage ,2021
Green Cure,New Delhi,Healthcare,3500000.0,Pre Series Stage ,2021
Classplus,Noida,Education,65000000.0,Series Stage ,2021
WINDO,Hyderabad,E-Commerce,500000.0,Seed Stage ,2021
ApnaKlub,Bangalore,E-Commerce,3500000.0,Pre Series Stage ,2021
LegalPay,New Delhi,Finance,3500000.0,Later Stage ,2021
Lavado,Mumbai,Consumer Services,3500000.0,Later Stage ,2021
Navars,Hyderabad,Education,3500000.0,Later Stage ,2021
GoBolt,Gurugram,Transport,20000000.0,Series Stage ,2021
Loco,Bangalore,Religious,9000000.0,Seed Stage ,2021
Auric,New Delhi,Healthcare,2000000.0,Pre Series Stage ,2021
Edmingle,Bangalore,Education,300000.0,Later Stage ,2021
Slice,Bangalore,Finance,20000000.0,Later Stage ,2021
Humit,Bangalore,Entertainment,3500000.0,Others Stage ,2021
Airblack,Gurugram,Technology,5200000.0,Series Stage ,2021
NIRAMAI,Bangalore,Healthcare,3500000.0,Later Stage ,2021
Intervue,New Delhi,Technology,3500000.0,Seed Stage ,2021
Nestroots,Gurugram,Consumer Services,100000.0,Seed Stage ,2021
Detect Technologies,Chennai,Technology,12000000.0,Later Stage ,2021
CredR,Bangalore,Transport,6500000.0,Later Stage ,2021
Fourth Partner Energy,Hyderabad,Consumer Services,125000000.0,Later Stage ,2021
TABLT,Kolkata,Healthcare,3000000.0,Series Stage ,2021
Hesa,Hyderabad,Technology,2000000.0,Seed Stage ,2021
Powerhouse91,Gurugram,Consumer Services,3500000.0,Seed Stage ,2021
Nalanda Learning,Kolkata,Education,5000000.0,Later Stage ,2021
Chargeup,New Delhi,Transport,3500000.0,Pre Series Stage ,2021
Knackit,Bangalore,Technology,100000.0,Later Stage ,2021
Treebo Hotels,Bangalore,Technology,16000000.0,Series Stage ,2021
Raptee Energy,Chennai,Transport,700000.0,Later Stage ,2021
Meddo,Gurugram,Healthcare,6000000.0,Later Stage ,2021
Supertails,Bangalore,Consumer Services,2600000.0,Pre Series Stage ,2021
SkilloVilla,Bangalore,Education,300000.0,Seed Stage ,2021
Cancer Clinics,Telangana,Healthcare,1500000.0,Pre Series Stage ,2021
Velocity,Bangalore,Finance,1300000.0,Seed Stage ,2021
Happy Jars,New Delhi,Agriculture,400000.0,Seed Stage ,2021
Inshorts,Noida,Entertainment,40000000.0,Later Stage ,2021
ExtraaEdge,Pune,Religious,1000000.0,Pre Series Stage ,2021
Zotalabs,Pune,Technology,1250000.0,Seed Stage ,2021
Voiro,Bangalore,Marketing,1800000.0,Pre Series Stage ,2021
Dream Sports,Mumbai,Religious,400000000.0,Later Stage ,2021
Safex Chemicals,New Delhi,Technology,50000000.0,Later Stage ,2021
Instoried,Bangalore,Marketing,3500000.0,Later Stage ,2021
Rupifi,Bangalore,Finance,4100000.0,Pre Series Stage ,2021
Moneyboxx,Mumbai,Finance,3000000.0,Debt Stage ,2021
CityMall,Gurugram,E-Commerce,11000000.0,Series Stage ,2021
Janani,Bangalore,Healthcare,1000000.0,Seed Stage ,2021
ReshaMandi,Bangalore,Technology,1700000.0,Seed Stage ,2021
Bombay Shaving Company,New Delhi,Religious,2000000.0,Later Stage ,2021
DotPe,Gurugram,Finance,27000000.0,Series Stage ,2021
Homingos,Bangalore,Technology,3500000.0,Later Stage ,2021
Anar Business Community,Mumbai,Technology,3500000.0,Later Stage ,2021
Five Star Finance,Chennai,Finance,234000000.0,Later Stage ,2021
Settlrs,Bangalore,Consumer Services,3500000.0,Pre Series Stage ,2021
BYJU'S,Bangalore,Education,460000000.0,Series Stage ,2021
Annapurna Finance,Bhubaneswar,Finance,30000000.0,Later Stage ,2021
HealthPlix,Bangalore,Healthcare,13500000.0,Series Stage ,2021
Masai School,Bangalore,Education,5000000.0,Series Stage ,2021
Bewakoof,Mumbai,E-Commerce,4000000.0,Later Stage ,2021
IndiaLends,New Delhi,Finance,5100000.0,Later Stage ,2021
Stelis Biopharma,Bangalore,Technology,195000000.0,Series Stage ,2021
Tilt,Bangalore,Transport,125000.0,Later Stage ,2021
NeoDove,Jaipur,Technology,15000000.0,Seed Stage ,2021
Zaara Biotech,Kottayam,Technology,10000000.0,Later Stage ,2021
KreditBee,Bangalore,Finance,75000000.0,Seed Stage ,2021
True Balance,Gurugram,Finance,10000000.0,Debt Stage ,2021
Muvin,Bangalore,Finance,1000000.0,Seed Stage ,2021
Purplle,Mumbai,Consumer Services,45000000.0,Later Stage ,2021
FloBiz,Bangalore,Technology,10000000.0,Series Stage ,2021
Jeevam Health,New Delhi,Healthcare,1500000.0,Others Stage ,2021
NewLink Group,Outside India,Technology,200000000.0,Later Stage ,2021
OZiva,Mumbai,Healthcare,12000000.0,Series Stage ,2021
Blive,Panaji,Religious,1000000.0,Pre Series Stage ,2021
Nazara Technologies,Mumbai,Religious,30000000.0,Later Stage ,2021
Euler Motors,New Delhi,Transport,2600000.0,Series Stage ,2021
Pixxel,Bangalore,Technology,7300000.0,Seed Stage ,2021
Prescinto,Gujarat,Consumer Services,3500000.0,Seed Stage ,2021
MyGlamm,Mumbai,Consumer Services,20000000.0,Series Stage ,2021
Chirrup,Bangalore,Religious,300000.0,Others Stage ,2021
Policybazaar,Gurugram,Religious,75000000.0,Later Stage ,2021
Livve Homes,Bangalore,Consumer Services,5000000.0,Later Stage ,2021
Juicy Chemistry,Coimbatore,Healthcare,6300000.0,Series Stage ,2021
Svasti Microfinance,Mumbai,Finance,4000000.0,Later Stage ,2021
Nexprt,New Delhi,Business Services,2000000.0,Later Stage ,2021
Wysa,Bangalore,Technology,3500000.0,Later Stage ,2021
Ankur capital,Mumbai,Finance,40000000.0,Later Stage ,2021
Indifi,Gurugram,Finance,5000000.0,Debt Stage ,2021
Firmway,Mumbai,Finance,3500000.0,Others Stage ,2021
Say Cheese,Mumbai,Healthcare,1000000.0,Seed Stage ,2021
Indic Inspirations,Pune,Education,300000.0,Later Stage ,2021
Bimaplan,Mumbai,Finance,500000.0,Seed Stage ,2021
YAP,Chennai,Finance,10000000.0,Series Stage ,2021
Leap Finance,Bangalore,Finance,17000000.0,Series Stage ,2021
BlackSoil NBFC,Mumbai,Finance,3000000.0,Later Stage ,2021
OYO,Gurugram,Technology,200000000.0,Later Stage ,2021
Max Healthcare,New Delhi,Healthcare,140000000.0,Later Stage ,2021
4baseCare,Bangalore,Technology,2000000.0,Pre Series Stage ,2021
Ezstays,New Delhi,Education,400000.0,Seed Stage ,2021
Stylework,Gurugram,Consumer Services,500000.0,Pre Series Stage ,2021
Kinara Capital,Bangalore,Finance,6000000.0,Later Stage ,2021
Riskcovry,Bangalore,Technology,5000000.0,Series Stage ,2021
NODWIN,Gurugram,Religious,20000000.0,Later Stage ,2021
Quizizz,Bangalore,Education,12500000.0,Series Stage ,2021
Ecom Express,New Delhi,E-Commerce,20000000.0,Later Stage ,2021
Turtlemint,Mumbai,Technology,45000000.0,Series Stage ,2021
Captain Fresh,Bangalore,Religious,3000000.0,Seed Stage ,2021
Northern Arc,Chennai,Finance,10000000.0,Debt Stage ,2021
Qoohoo,Bangalore,Marketing,800000.0,Seed Stage ,2021
IGL,Mumbai,Religious,500000.0,Later Stage ,2021
AMPM,Gurugram,E-Commerce,200000.0,Later Stage ,2021
The ePlane,Chennai,Technology,1000000.0,Seed Stage ,2021
Cashify,Gurugram,E-Commerce,15000000.0,Later Stage ,2021
Bijnis,New Delhi,E-Commerce,3500000.0,Later Stage ,2021
Questt,Gurugram,Education,1000000.0,Seed Stage ,2021
DealShare,Jaipur,E-Commerce,3000000.0,Debt Stage ,2021
Euler Motors,New Delhi,Transport,4000000.0,Series Stage ,2021
Blume Ventures,Mumbai,Finance,40000000.0,Later Stage ,2021
KoineArth,Bangalore,Technology,1800000.0,Pre Series Stage ,2021
ImaginXP,Pune,Education,1500000.0,Later Stage ,2021
Virohan,Gurugram,Education,3500000.0,Later Stage ,2021
Apna.co,Bangalore,Technology,12500000.0,Later Stage ,2021
ideaForge,Mumbai,Technology,2000000.0,Later Stage ,2021
Clairco,Bangalore,Transport,500000.0,Later Stage ,2021
Northern Arc,Chennai,Finance,50000000.0,Debt Stage ,2021
Lenskart,Faridabad,Consumer Services,95000000.0,Later Stage ,2021
ParkSmart,New Delhi,Transport,3500000.0,Seed Stage ,2021
Virohan,Gurugram,Education,3000000.0,Series Stage ,2021
BankSathi,New Delhi,Finance,200000.0,Seed Stage ,2021
Spark Studio,Bangalore,Education,3500000.0,Seed Stage ,2021
BlissClub,Bangalore,Consumer Services,2000000.0,Seed Stage ,2021
BricSpaces,Bangalore,Transport,350000.0,Others Stage ,2021
ANSR,Bangalore,Business Services,15000000.0,Series Stage ,2021
Keito,Pune,Religious,3500000.0,Seed Stage ,2021
Reccy Adventures,Gurugram,Entertainment,400000.0,Seed Stage ,2021
Magenta EV,Mumbai,Transport,15000000.0,Series Stage ,2021
Karbon Card,Bangalore,Finance,1000000.0,Pre Series Stage ,2021
Wysa,Bangalore,Religious,5000000.0,Series Stage ,2021
Agnikul,Chennai,Technology,11000000.0,Series Stage ,2021
LegalPay,New Delhi,Finance,3500000.0,Seed Stage ,2021
Glamplus,Bangalore,Technology,200000.0,Pre Series Stage ,2021
Tekie,Gurugram,Education,1500000.0,Seed Stage ,2021
Asirvad Microfinance,Chennai,Finance,15000000.0,Later Stage ,2021
